university_id;grant_id;start_date;amount;name;creation_date;title;category;lab_id;extra_info;director_id;director_name;date_of_birth
52;826;09/01/2021;4061;Cunningham Group;19/08/2025;Usually;guess;;;500826;Noelia Almeida;28/02/1984
386;320;02/06/2022;3826;Jones-Shields;01/11/2021;Go;table;;;500320;Nadia Vieira;16/01/1963
220;320;27/05/2021;4311;Martinez, Cooper and Anthony;15/07/2025;Go;table;;;500320;Nadia Vieira;16/01/1963
399;320;14/04/2022;2657;Hess PLC;29/06/2025;Go;table;;;500320;Nadia Vieira;16/01/1963
371;320;14/12/2021;2734;Garner, Meza and Lloyd;21/01/2023;Go;table;190.0;follow;500320;Nadia Vieira;16/01/1963
108;320;14/05/2020;848;Franklin, Murphy and Logan;01/08/2022;Go;table;;;500320;Nadia Vieira;16/01/1963
162;320;19/03/2023;1636;Delgado, Mccormick and Harris;01/09/2023;Go;table;;;500320;Nadia Vieira;16/01/1963
32;320;07/09/2021;3143;Huff-Bradford;04/03/2025;Go;table;61.0;international;500320;Nadia Vieira;16/01/1963
230;320;25/10/2022;3823;Graham, Pope and Nguyen;27/05/2024;Go;table;;;500320;Nadia Vieira;16/01/1963
259;320;10/07/2021;2370;Jones and Sons;07/02/2023;Go;table;;;500320;Nadia Vieira;16/01/1963
294;320;28/10/2021;3752;Callahan Group;25/12/2024;Go;table;;;500320;Nadia Vieira;16/01/1963
24;320;25/01/2022;4497;Warren, Ferguson and Davis;02/04/2021;Go;table;;;500320;Nadia Vieira;16/01/1963
243;319;03/01/2024;380;Moss, Fernandez and Gentry;18/05/2023;Item;this;;;500319;Nadia Teixeira;13/05/1964
29;319;27/06/2022;1607;Herman PLC;03/04/2025;Item;this;;;500319;Nadia Teixeira;13/05/1964
252;319;10/08/2021;3774;Harris-Miller;12/08/2025;Item;this;192.0;somebody;500319;Nadia Teixeira;13/05/1964
189;319;31/08/2020;2442;Castro-Bennett;28/10/2023;Item;this;63.0;yourself;500319;Nadia Teixeira;13/05/1964
311;319;04/08/2021;2414;Ferguson-Ramos;14/07/2025;Item;this;;;500319;Nadia Teixeira;13/05/1964
113;319;31/12/2025;3586;Hurley LLC;17/09/2025;Item;this;;;500319;Nadia Teixeira;13/05/1964
468;319;25/08/2023;1314;Jimenez Group;16/03/2021;Item;this;;;500319;Nadia Teixeira;13/05/1964
397;319;08/05/2022;4781;Rodriguez Ltd;05/01/2026;Item;this;105.0;million;500319;Nadia Teixeira;13/05/1964
193;319;04/10/2023;3073;Stevenson, Smith and Cummings;09/07/2023;Item;this;;;500319;Nadia Teixeira;13/05/1964
375;319;02/10/2020;512;Martin-White;23/10/2023;Item;this;;;500319;Nadia Teixeira;13/05/1964
481;319;07/12/2022;4158;Miller, Taylor and Smith;09/09/2023;Item;this;;;500319;Nadia Teixeira;13/05/1964
325;318;04/04/2023;3164;Turner-Hancock;09/08/2023;Alone;training;;;500318;Nadia Santos;27/06/1962
363;318;06/11/2022;381;Hoffman Inc;23/07/2023;Alone;training;;;500318;Nadia Santos;27/06/1962
128;318;15/12/2023;4318;Hayes Group;12/09/2021;Alone;training;127.0;anyone;500318;Nadia Santos;27/06/1962
279;318;27/06/2024;2839;Stewart-Harris;29/05/2024;Alone;training;;;500318;Nadia Santos;27/06/1962
295;318;11/08/2020;3549;Kirby, Davis and Mclaughlin;01/05/2021;Alone;training;33.0;full;500318;Nadia Santos;27/06/1962
388;318;07/02/2026;4289;Miller-Bradshaw;25/03/2023;Alone;training;;;500318;Nadia Santos;27/06/1962
12;318;25/12/2022;2114;Reyes, Mendoza and Myers;04/04/2023;Alone;training;150.0;yes;500318;Nadia Santos;27/06/1962
344;318;18/02/2023;3073;Moore-Watson;23/10/2021;Alone;training;;;500318;Nadia Santos;27/06/1962
73;318;25/06/2022;4503;Tapia, Lopez and Green;03/12/2021;Alone;training;;;500318;Nadia Santos;27/06/1962
279;317;12/07/2023;4274;Stewart-Harris;29/05/2024;Agency;image;;;500317;Nadia Ramos;22/02/1969
92;317;24/08/2020;3140;Sanders, Blake and Alvarez;24/03/2021;Agency;image;;;500317;Nadia Ramos;22/02/1969
304;317;04/12/2024;2905;Jones PLC;17/11/2025;Agency;image;;;500317;Nadia Ramos;22/02/1969
307;317;26/06/2025;3576;Hernandez-Wilson;26/09/2022;Agency;image;;;500317;Nadia Ramos;22/02/1969
491;316;16/05/2021;300;Sloan Ltd;28/12/2025;Party;quickly;;;500316;Nadia Quaresma;01/07/1981
471;316;24/06/2020;110;Mccarthy PLC;06/07/2023;Party;quickly;167.0;main;500316;Nadia Quaresma;01/07/1981
137;316;05/07/2021;2397;Armstrong, Vargas and Smith;05/01/2025;Party;quickly;106.0;stand;500316;Nadia Quaresma;01/07/1981
325;316;16/01/2025;3050;Turner-Hancock;09/08/2023;Party;quickly;;;500316;Nadia Quaresma;01/07/1981
350;316;16/06/2020;1210;Robinson, Carroll and Jennings;26/08/2022;Party;quickly;;;500316;Nadia Quaresma;01/07/1981
24;316;21/06/2024;3395;Warren, Ferguson and Davis;02/04/2021;Party;quickly;;;500316;Nadia Quaresma;01/07/1981
272;316;11/01/2023;3182;Cuevas-Brown;10/04/2025;Party;quickly;58.0;hear;500316;Nadia Quaresma;01/07/1981
292;316;21/07/2023;386;Gonzalez-Sanchez;25/10/2023;Party;quickly;;;500316;Nadia Quaresma;01/07/1981
237;316;07/02/2025;1237;Brown-Perez;03/11/2021;Party;quickly;;;500316;Nadia Quaresma;01/07/1981
241;316;26/07/2021;2208;Long PLC;03/02/2023;Party;quickly;;;500316;Nadia Quaresma;01/07/1981
265;315;31/01/2024;4170;Oconnor-Jimenez;11/07/2021;Social;Republican;;;500315;Nadia Pereira;22/03/1980
195;315;27/01/2021;3211;Davis, Cervantes and Gibson;18/02/2023;Social;Republican;;;500315;Nadia Pereira;22/03/1980
213;315;28/04/2020;791;Stephens-Chavez;24/12/2024;Social;Republican;87.0;both;500315;Nadia Pereira;22/03/1980
393;315;12/08/2022;4436;Silva, Walker and Molina;29/12/2021;Social;Republican;65.0;we;500315;Nadia Pereira;22/03/1980
491;315;04/08/2021;1367;Sloan Ltd;28/12/2025;Social;Republican;;;500315;Nadia Pereira;22/03/1980
239;315;14/06/2021;4942;Sims Group;04/03/2023;Social;Republican;176.0;guess;500315;Nadia Pereira;22/03/1980
58;314;18/03/2021;2890;Norris LLC;03/07/2024;Call;all;;;500314;Nadia Oliveira;02/02/1968
63;314;05/08/2022;513;Roberts-Turner;20/01/2022;Call;all;;;500314;Nadia Oliveira;02/02/1968
188;314;22/06/2024;4426;Green, Fuller and Browning;06/08/2024;Call;all;;;500314;Nadia Oliveira;02/02/1968
151;314;12/09/2024;718;Nichols, Gonzalez and Lopez;01/10/2021;Call;all;96.0;radio;500314;Nadia Oliveira;02/02/1968
355;314;30/07/2022;4425;Summers-Curry;21/10/2025;Call;all;152.0;contain;500314;Nadia Oliveira;02/02/1968
286;314;20/02/2022;3723;Nelson, Nguyen and French;30/11/2021;Call;all;;;500314;Nadia Oliveira;02/02/1968
255;314;06/04/2024;1686;Guerrero, Perry and Scott;14/05/2022;Call;all;;;500314;Nadia Oliveira;02/02/1968
163;314;30/11/2024;4690;Maxwell-Roy;01/07/2022;Call;all;;;500314;Nadia Oliveira;02/02/1968
453;314;21/02/2025;4609;Miller-Cooper;09/02/2025;Call;all;;;500314;Nadia Oliveira;02/02/1968
486;314;22/04/2024;4814;Nunez-Taylor;18/01/2026;Call;all;;;500314;Nadia Oliveira;02/02/1968
174;314;09/08/2024;1650;Williams-Moore;24/11/2024;Call;all;;;500314;Nadia Oliveira;02/02/1968
413;314;08/05/2025;1459;Harrington, Smith and Aguirre;05/02/2023;Call;all;;;500314;Nadia Oliveira;02/02/1968
185;314;20/02/2022;4612;Hoffman and Sons;06/06/2022;Call;all;143.0;radio;500314;Nadia Oliveira;02/02/1968
430;314;22/12/2020;522;Hernandez, Harris and Gomez;12/01/2022;Call;all;;;500314;Nadia Oliveira;02/02/1968
59;313;18/08/2021;769;Edwards and Sons;16/01/2022;Expert;style;;;500313;Nadia Nogueira;15/03/1975
195;313;27/03/2020;3239;Davis, Cervantes and Gibson;18/02/2023;Expert;style;;;500313;Nadia Nogueira;15/03/1975
332;313;22/08/2022;4043;Smith LLC;20/10/2022;Expert;style;;;500313;Nadia Nogueira;15/03/1975
114;313;27/12/2022;4336;Rodriguez Group;02/09/2024;Expert;style;;;500313;Nadia Nogueira;15/03/1975
10;313;15/03/2022;3656;Gordon-Thompson;23/04/2021;Expert;style;;;500313;Nadia Nogueira;15/03/1975
405;313;04/05/2021;603;Rivera-Martinez;16/10/2024;Expert;style;73.0;far;500313;Nadia Nogueira;15/03/1975
405;313;04/05/2021;603;Rivera-Martinez;16/10/2024;Expert;style;101.0;bag;500313;Nadia Nogueira;15/03/1975
359;313;05/05/2022;4245;Meyer Ltd;02/10/2025;Expert;style;;;500313;Nadia Nogueira;15/03/1975
478;313;29/02/2020;1787;Rodriguez Inc;14/12/2024;Expert;style;189.0;process;500313;Nadia Nogueira;15/03/1975
47;313;30/05/2021;3618;Peterson, Fletcher and Myers;30/11/2021;Expert;style;;;500313;Nadia Nogueira;15/03/1975
273;312;11/09/2020;1850;Campbell, Lester and Webb;08/02/2024;Usually;support;;;500312;Nadia Martins;04/03/1980
111;312;15/05/2021;4636;Green, Hill and Bennett;14/05/2021;Usually;support;;;500312;Nadia Martins;04/03/1980
498;312;26/09/2022;3906;Clark, Lee and Kim;05/08/2022;Usually;support;;;500312;Nadia Martins;04/03/1980
123;312;27/06/2024;837;Perez LLC;06/07/2024;Usually;support;46.0;upon;500312;Nadia Martins;04/03/1980
123;312;27/06/2024;837;Perez LLC;06/07/2024;Usually;support;74.0;democratic;500312;Nadia Martins;04/03/1980
123;312;27/06/2024;837;Perez LLC;06/07/2024;Usually;support;81.0;travel;500312;Nadia Martins;04/03/1980
398;312;07/09/2024;2753;Arnold, Park and Williams;20/05/2024;Usually;support;;;500312;Nadia Martins;04/03/1980
476;311;10/04/2022;4116;Lindsey, Jones and Conrad;18/11/2023;Loss;president;55.0;store;500311;Nadia Lopes;26/10/1984
230;311;18/07/2024;2367;Graham, Pope and Nguyen;27/05/2024;Loss;president;;;500311;Nadia Lopes;26/10/1984
488;311;29/01/2023;2497;White, Fischer and Brown;13/12/2022;Loss;president;;;500311;Nadia Lopes;26/10/1984
316;311;01/11/2022;3779;Sandoval Group;19/04/2021;Loss;president;;;500311;Nadia Lopes;26/10/1984
6;311;15/07/2022;645;Cunningham LLC;18/09/2025;Loss;president;195.0;beyond;500311;Nadia Lopes;26/10/1984
385;311;14/01/2026;3346;Davis-Manning;23/01/2024;Loss;president;3.0;remember;500311;Nadia Lopes;26/10/1984
385;311;14/01/2026;3346;Davis-Manning;23/01/2024;Loss;president;132.0;consumer;500311;Nadia Lopes;26/10/1984
88;311;21/10/2025;2135;Santiago-Dominguez;15/06/2025;Loss;president;;;500311;Nadia Lopes;26/10/1984
96;311;22/04/2021;676;Herring PLC;23/04/2023;Loss;president;102.0;sing;500311;Nadia Lopes;26/10/1984
377;311;23/05/2023;343;Howell, Miller and Thomas;10/01/2025;Loss;president;;;500311;Nadia Lopes;26/10/1984
45;311;19/05/2022;356;Carney-Smith;02/09/2024;Loss;president;136.0;window;500311;Nadia Lopes;26/10/1984
344;311;24/03/2023;4315;Moore-Watson;23/10/2021;Loss;president;;;500311;Nadia Lopes;26/10/1984
373;311;18/06/2024;349;Smith, Wright and Hodges;25/02/2022;Loss;president;;;500311;Nadia Lopes;26/10/1984
415;311;18/09/2023;1634;Pearson, Petty and Stewart;20/05/2021;Loss;president;;;500311;Nadia Lopes;26/10/1984
150;311;05/03/2022;3100;Anderson Inc;30/06/2021;Loss;president;82.0;various;500311;Nadia Lopes;26/10/1984
268;311;05/09/2025;3723;Williams, Kelley and Morton;27/04/2022;Loss;president;;;500311;Nadia Lopes;26/10/1984
198;310;25/03/2025;3908;Molina LLC;17/01/2022;System;coach;38.0;know;500310;Nadia Jardim;09/02/1956
342;310;29/05/2024;3339;Soto and Sons;05/09/2021;System;coach;;;500310;Nadia Jardim;09/02/1956
256;310;31/10/2025;1682;Williams-Knight;07/10/2022;System;coach;;;500310;Nadia Jardim;09/02/1956
318;310;29/08/2025;2887;Roberts, Larson and Johnson;19/03/2023;System;coach;;;500310;Nadia Jardim;09/02/1956
26;310;27/01/2026;279;Lloyd LLC;08/05/2024;System;coach;;;500310;Nadia Jardim;09/02/1956
63;310;13/06/2025;459;Roberts-Turner;20/01/2022;System;coach;;;500310;Nadia Jardim;09/02/1956
187;310;02/10/2020;2684;Walker LLC;16/01/2024;System;coach;;;500310;Nadia Jardim;09/02/1956
347;310;02/09/2023;4155;Simpson-Martinez;05/05/2024;System;coach;;;500310;Nadia Jardim;09/02/1956
84;310;05/11/2024;4019;Harrington LLC;09/11/2022;System;coach;;;500310;Nadia Jardim;09/02/1956
302;309;26/06/2020;169;Huang, Short and Yates;31/08/2023;Half;many;;;500309;Nadia Ibrahim;08/12/1981
266;309;28/08/2024;1857;Alvarado, Sandoval and Larsen;08/09/2025;Half;many;;;500309;Nadia Ibrahim;08/12/1981
184;309;19/10/2021;4365;Wolfe Ltd;05/06/2021;Half;many;;;500309;Nadia Ibrahim;08/12/1981
201;309;19/07/2021;2724;Harris, Cline and Johnson;25/01/2025;Half;many;;;500309;Nadia Ibrahim;08/12/1981
68;309;12/11/2020;3460;Erickson, Mckenzie and Rhodes;20/09/2025;Half;many;;;500309;Nadia Ibrahim;08/12/1981
233;309;18/08/2024;2896;Lawrence-Cervantes;23/11/2024;Half;many;;;500309;Nadia Ibrahim;08/12/1981
185;309;31/01/2026;4812;Hoffman and Sons;06/06/2022;Half;many;143.0;radio;500309;Nadia Ibrahim;08/12/1981
352;309;25/06/2023;790;Pierce PLC;01/07/2023;Half;many;;;500309;Nadia Ibrahim;08/12/1981
98;309;18/04/2024;3079;Lee-Perry;06/11/2022;Half;many;135.0;character;500309;Nadia Ibrahim;08/12/1981
335;309;28/06/2024;4883;Thompson Group;29/03/2024;Half;many;76.0;again;500309;Nadia Ibrahim;08/12/1981
79;309;11/01/2022;983;Hayden-Owens;03/11/2022;Half;many;;;500309;Nadia Ibrahim;08/12/1981
376;309;15/05/2024;1672;Miller, Mendoza and Martinez;19/05/2025;Half;many;16.0;trial;500309;Nadia Ibrahim;08/12/1981
376;309;15/05/2024;1672;Miller, Mendoza and Martinez;19/05/2025;Half;many;116.0;who;500309;Nadia Ibrahim;08/12/1981
497;309;02/03/2021;4676;Bailey-Peterson;06/02/2022;Half;many;;;500309;Nadia Ibrahim;08/12/1981
364;309;04/05/2021;3550;Bush-Smith;13/10/2023;Half;many;;;500309;Nadia Ibrahim;08/12/1981
143;309;10/02/2022;2128;Hess and Sons;29/01/2023;Half;many;;;500309;Nadia Ibrahim;08/12/1981
263;309;18/10/2023;919;Woods, Barnes and Salazar;12/05/2024;Half;many;;;500309;Nadia Ibrahim;08/12/1981
458;308;25/02/2022;4235;Petty-Freeman;30/01/2023;Worry;training;;;500308;Nadia Henriques;30/01/1972
29;308;15/05/2021;418;Herman PLC;03/04/2025;Worry;training;;;500308;Nadia Henriques;30/01/1972
452;308;21/01/2020;2605;Mitchell-Wolf;04/01/2023;Worry;training;109.0;forget;500308;Nadia Henriques;30/01/1972
452;308;21/01/2020;2605;Mitchell-Wolf;04/01/2023;Worry;training;133.0;likely;500308;Nadia Henriques;30/01/1972
202;308;10/03/2022;507;Robertson, Smith and Woods;28/03/2025;Worry;training;;;500308;Nadia Henriques;30/01/1972
478;308;02/03/2023;3663;Rodriguez Inc;14/12/2024;Worry;training;189.0;process;500308;Nadia Henriques;30/01/1972
454;308;28/09/2021;192;Bryan Group;23/08/2021;Worry;training;;;500308;Nadia Henriques;30/01/1972
222;308;17/05/2024;4688;Cruz, Simmons and Sampson;08/04/2021;Worry;training;;;500308;Nadia Henriques;30/01/1972
43;308;03/05/2022;1579;Cox, Scott and Johnson;18/03/2024;Worry;training;60.0;somebody;500308;Nadia Henriques;30/01/1972
175;308;03/05/2020;1676;Wilson-Dennis;23/05/2021;Worry;training;112.0;inside;500308;Nadia Henriques;30/01/1972
93;308;08/11/2021;3493;Johnson-Fernandez;19/11/2021;Worry;training;;;500308;Nadia Henriques;30/01/1972
19;307;03/09/2024;2144;Martin-Wood;01/02/2026;Final;mean;182.0;thank;500307;Nadia Gomes;22/04/1973
157;307;27/01/2022;4460;Johnson, Jones and Wong;03/09/2025;Final;mean;;;500307;Nadia Gomes;22/04/1973
43;307;05/11/2023;371;Cox, Scott and Johnson;18/03/2024;Final;mean;60.0;somebody;500307;Nadia Gomes;22/04/1973
492;307;23/06/2023;1448;Christian, Walker and Nelson;21/04/2025;Final;mean;;;500307;Nadia Gomes;22/04/1973
151;307;08/03/2021;3829;Nichols, Gonzalez and Lopez;01/10/2021;Final;mean;96.0;radio;500307;Nadia Gomes;22/04/1973
48;307;02/12/2021;3595;Roberts LLC;22/11/2022;Final;mean;;;500307;Nadia Gomes;22/04/1973
318;307;22/06/2021;3630;Roberts, Larson and Johnson;19/03/2023;Final;mean;;;500307;Nadia Gomes;22/04/1973
97;307;11/12/2024;4546;Ferguson Ltd;22/07/2025;Final;mean;;;500307;Nadia Gomes;22/04/1973
273;306;03/11/2023;4661;Campbell, Lester and Webb;08/02/2024;Environmental;term;;;500306;Nadia Ferreira;13/02/1961
482;306;30/12/2023;1358;Briggs-Martin;09/05/2022;Environmental;term;;;500306;Nadia Ferreira;13/02/1961
197;306;08/04/2020;3057;Melendez PLC;04/06/2024;Environmental;term;;;500306;Nadia Ferreira;13/02/1961
366;306;04/09/2020;3860;Lin Ltd;20/12/2022;Environmental;term;;;500306;Nadia Ferreira;13/02/1961
72;306;01/12/2022;2423;Gonzales, Black and Stewart;30/09/2021;Environmental;term;;;500306;Nadia Ferreira;13/02/1961
435;306;15/11/2024;858;Thompson, Sanders and Smith;31/12/2024;Environmental;term;;;500306;Nadia Ferreira;13/02/1961
176;325;19/10/2025;2568;Chandler, Reed and Butler;11/11/2023;Social;save;;;500325;Nadia Faria;23/03/1957
5;325;24/10/2021;1026;Shaw-Houston;25/08/2025;Social;save;;;500325;Nadia Faria;23/03/1957
352;325;17/09/2023;901;Pierce PLC;01/07/2023;Social;save;;;500325;Nadia Faria;23/03/1957
87;325;20/10/2021;2706;Mcpherson-Barrera;30/11/2024;Social;save;;;500325;Nadia Faria;23/03/1957
34;325;24/06/2023;4714;Brown and Sons;02/05/2024;Social;save;138.0;lawyer;500325;Nadia Faria;23/03/1957
11;325;21/05/2025;3176;Anderson-Monroe;25/06/2024;Social;save;;;500325;Nadia Faria;23/03/1957
242;305;19/06/2020;3225;Hernandez Ltd;16/05/2025;Once;nice;64.0;study;500305;Nadia Esteves;23/06/1982
416;305;14/07/2025;4284;Washington Group;15/05/2023;Once;nice;;;500305;Nadia Esteves;23/06/1982
118;305;20/07/2023;4465;Clark Ltd;11/12/2024;Once;nice;66.0;ahead;500305;Nadia Esteves;23/06/1982
104;305;26/02/2020;2053;Merritt-Williams;14/10/2023;Once;nice;;;500305;Nadia Esteves;23/06/1982
212;305;18/11/2020;1010;Ortiz Group;15/11/2024;Once;nice;99.0;fine;500305;Nadia Esteves;23/06/1982
472;305;08/05/2021;4632;Kelley, Schneider and Dean;31/03/2022;Once;nice;;;500305;Nadia Esteves;23/06/1982
161;305;11/07/2023;308;White LLC;03/01/2024;Once;nice;100.0;will;500305;Nadia Esteves;23/06/1982
138;305;05/03/2023;2456;Butler-Velazquez;23/05/2024;Once;nice;13.0;instead;500305;Nadia Esteves;23/06/1982
10;305;15/07/2020;1792;Gordon-Thompson;23/04/2021;Once;nice;;;500305;Nadia Esteves;23/06/1982
38;305;23/11/2023;991;Stevenson Ltd;20/11/2024;Once;nice;;;500305;Nadia Esteves;23/06/1982
22;324;28/01/2021;3686;King-Martin;25/03/2025;Key;find;;;500324;Nadia Domingues;12/09/1975
198;324;08/06/2024;1756;Molina LLC;17/01/2022;Key;find;38.0;know;500324;Nadia Domingues;12/09/1975
188;324;14/10/2022;4006;Green, Fuller and Browning;06/08/2024;Key;find;;;500324;Nadia Domingues;12/09/1975
490;324;17/11/2022;4494;Sims, Nelson and Serrano;03/11/2021;Key;find;;;500324;Nadia Domingues;12/09/1975
106;324;20/01/2023;681;Blackwell, Sanders and Mccarty;13/03/2023;Key;find;;;500324;Nadia Domingues;12/09/1975
299;324;01/02/2024;3224;Morris, Mcmillan and Williams;21/03/2025;Key;find;;;500324;Nadia Domingues;12/09/1975
294;324;10/06/2025;467;Callahan Group;25/12/2024;Key;find;;;500324;Nadia Domingues;12/09/1975
79;324;21/07/2024;2127;Hayden-Owens;03/11/2022;Key;find;;;500324;Nadia Domingues;12/09/1975
270;324;12/07/2025;1644;Garcia Ltd;31/05/2021;Key;find;;;500324;Nadia Domingues;12/09/1975
398;324;26/02/2023;1902;Arnold, Park and Williams;20/05/2024;Key;find;;;500324;Nadia Domingues;12/09/1975
290;324;28/09/2024;1011;Wheeler and Sons;10/04/2025;Key;find;;;500324;Nadia Domingues;12/09/1975
153;324;10/06/2020;663;Gonzalez Ltd;01/10/2023;Key;find;47.0;possible;500324;Nadia Domingues;12/09/1975
435;324;26/03/2021;2858;Thompson, Sanders and Smith;31/12/2024;Key;find;;;500324;Nadia Domingues;12/09/1975
343;324;05/06/2020;1276;Miles and Sons;25/03/2022;Key;find;;;500324;Nadia Domingues;12/09/1975
46;324;07/12/2020;651;Hayden-Brown;02/05/2021;Key;find;83.0;government;500324;Nadia Domingues;12/09/1975
46;324;07/12/2020;651;Hayden-Brown;02/05/2021;Key;find;91.0;fast;500324;Nadia Domingues;12/09/1975
83;324;01/09/2023;124;Collins-Bailey;11/04/2024;Key;find;;;500324;Nadia Domingues;12/09/1975
363;304;01/01/2026;4958;Hoffman Inc;23/07/2023;Face;treat;;;500304;Nadia Dias;25/06/1979
34;304;24/06/2025;3469;Brown and Sons;02/05/2024;Face;treat;138.0;lawyer;500304;Nadia Dias;25/06/1979
88;304;24/05/2021;230;Santiago-Dominguez;15/06/2025;Face;treat;;;500304;Nadia Dias;25/06/1979
319;304;07/04/2023;137;Moore, Landry and Morgan;22/07/2022;Face;treat;25.0;leg;500304;Nadia Dias;25/06/1979
319;304;07/04/2023;137;Moore, Landry and Morgan;22/07/2022;Face;treat;146.0;structure;500304;Nadia Dias;25/06/1979
396;304;21/02/2022;1746;Sellers, Tucker and Wilson;22/10/2024;Face;treat;;;500304;Nadia Dias;25/06/1979
232;304;04/04/2022;2664;Moore-Ford;25/09/2023;Face;treat;;;500304;Nadia Dias;25/06/1979
332;304;25/06/2023;1620;Smith LLC;20/10/2022;Face;treat;;;500304;Nadia Dias;25/06/1979
25;304;20/08/2025;2453;Williams Inc;27/04/2021;Face;treat;;;500304;Nadia Dias;25/06/1979
255;304;06/06/2020;3763;Guerrero, Perry and Scott;14/05/2022;Face;treat;;;500304;Nadia Dias;25/06/1979
150;304;30/01/2026;1676;Anderson Inc;30/06/2021;Face;treat;82.0;various;500304;Nadia Dias;25/06/1979
406;304;25/07/2024;1461;Michael, Aguilar and Stephenson;25/06/2024;Face;treat;;;500304;Nadia Dias;25/06/1979
468;304;26/02/2021;4165;Jimenez Group;16/03/2021;Face;treat;;;500304;Nadia Dias;25/06/1979
452;304;07/05/2022;1194;Mitchell-Wolf;04/01/2023;Face;treat;109.0;forget;500304;Nadia Dias;25/06/1979
452;304;07/05/2022;1194;Mitchell-Wolf;04/01/2023;Face;treat;133.0;likely;500304;Nadia Dias;25/06/1979
85;323;18/09/2023;2055;Rodriguez Ltd;12/12/2025;Its;many;19.0;personal;500323;Nadia Correia;05/07/1985
85;323;01/12/2023;2208;Rodriguez Ltd;12/12/2025;Its;many;19.0;personal;500323;Nadia Correia;05/07/1985
348;323;24/03/2022;4842;Hicks Group;29/06/2024;Its;many;;;500323;Nadia Correia;05/07/1985
485;323;02/02/2020;3372;Wagner and Sons;12/10/2021;Its;many;;;500323;Nadia Correia;05/07/1985
23;323;27/07/2024;2068;Wells LLC;21/06/2024;Its;many;;;500323;Nadia Correia;05/07/1985
474;323;11/03/2024;2858;Brown and Sons;03/03/2021;Its;many;32.0;look;500323;Nadia Correia;05/07/1985
394;323;10/10/2024;4884;Gomez, Lee and Fry;17/06/2025;Its;many;;;500323;Nadia Correia;05/07/1985
256;303;27/01/2023;1491;Williams-Knight;07/10/2022;Personal;college;;;500303;Nadia Cardoso;07/10/1955
298;303;02/07/2020;1398;Herrera, Lee and Chase;09/12/2023;Personal;college;198.0;performance;500303;Nadia Cardoso;07/10/1955
429;303;25/02/2021;2058;Dickson-Patterson;20/06/2024;Personal;college;;;500303;Nadia Cardoso;07/10/1955
427;303;20/01/2020;705;Larson, Gonzalez and Moore;04/06/2024;Personal;college;166.0;cold;500303;Nadia Cardoso;07/10/1955
427;303;20/01/2020;705;Larson, Gonzalez and Moore;04/06/2024;Personal;college;173.0;meet;500303;Nadia Cardoso;07/10/1955
478;303;14/01/2022;1045;Rodriguez Inc;14/12/2024;Personal;college;189.0;process;500303;Nadia Cardoso;07/10/1955
107;303;19/08/2024;1460;Barnett-Watson;15/07/2025;Personal;college;;;500303;Nadia Cardoso;07/10/1955
143;303;19/02/2025;3218;Hess and Sons;29/01/2023;Personal;college;;;500303;Nadia Cardoso;07/10/1955
140;303;16/08/2025;792;Bass LLC;03/02/2022;Personal;college;69.0;official;500303;Nadia Cardoso;07/10/1955
281;303;28/05/2021;2495;Mccarty-Bailey;29/01/2025;Personal;college;;;500303;Nadia Cardoso;07/10/1955
108;322;01/08/2022;3582;Franklin, Murphy and Logan;01/08/2022;Book;personal;;;500322;Nadia Batista;01/06/1980
222;322;14/09/2025;3056;Cruz, Simmons and Sampson;08/04/2021;Book;personal;;;500322;Nadia Batista;01/06/1980
132;322;13/02/2024;3589;Thomas PLC;11/02/2023;Book;personal;34.0;while;500322;Nadia Batista;01/06/1980
295;322;08/10/2022;4869;Kirby, Davis and Mclaughlin;01/05/2021;Book;personal;33.0;full;500322;Nadia Batista;01/06/1980
384;322;30/05/2020;337;Stewart, Andrews and Turner;17/03/2024;Book;personal;;;500322;Nadia Batista;01/06/1980
97;322;04/02/2020;2301;Ferguson Ltd;22/07/2025;Book;personal;;;500322;Nadia Batista;01/06/1980
153;322;18/03/2022;1167;Gonzalez Ltd;01/10/2023;Book;personal;47.0;possible;500322;Nadia Batista;01/06/1980
303;322;16/09/2020;2699;Brown-Thompson;20/07/2025;Book;personal;129.0;nearly;500322;Nadia Batista;01/06/1980
421;322;15/03/2022;1301;Davis-Williams;09/07/2022;Book;personal;162.0;shake;500322;Nadia Batista;01/06/1980
314;322;06/02/2021;3041;Sanford LLC;22/08/2022;Book;personal;181.0;fill;500322;Nadia Batista;01/06/1980
489;322;29/05/2022;1916;Wood-Wells;03/10/2023;Book;personal;44.0;may;500322;Nadia Batista;01/06/1980
366;322;14/10/2021;4361;Lin Ltd;20/12/2022;Book;personal;;;500322;Nadia Batista;01/06/1980
7;302;18/07/2021;2427;Edwards-Robles;02/10/2021;Full;instead;41.0;language;500302;Nadia Barbosa;13/10/1958
7;302;18/07/2021;2427;Edwards-Robles;02/10/2021;Full;instead;122.0;gas;500302;Nadia Barbosa;13/10/1958
165;302;08/12/2023;4396;Coleman PLC;09/04/2022;Full;instead;24.0;develop;500302;Nadia Barbosa;13/10/1958
234;302;23/10/2022;4681;Lee, Green and Juarez;16/05/2023;Full;instead;53.0;notice;500302;Nadia Barbosa;13/10/1958
291;302;20/05/2020;4013;Hart-Casey;26/04/2022;Full;instead;;;500302;Nadia Barbosa;13/10/1958
403;302;02/08/2025;1802;Higgins-Morris;18/07/2023;Full;instead;;;500302;Nadia Barbosa;13/10/1958
